Cbc0010I After 98400 nodes, 13001 on tree, 407 best solution, best possible 122.01497 (46964.30 seconds)
Cbc0010I After 98500 nodes, 12997 on tree, 407 best solution, best possible 122.01497 (47101.84 seconds)
Cbc0010I After 98600 nodes, 13001 on tree, 407 best solution, best possible 122.01497 (47230.58 seconds)
Cbc0010I After 98700 nodes, 12999 on tree, 407 best solution, best possible 122.01497 (47341.56 seconds)
Cbc0010I After 98800 nodes, 13003 on tree, 407 best solution, best possible 122.01497 (47463.36 seconds)
Cbc0010I After 98900 nodes, 12998 on tree, 407 best solution, best possible 122.01497 (47589.60 seconds)
Cbc0010I After 99000 nodes, 13002 on tree, 407 best solution, best possible 122.01497 (47689.12 seconds)
Cbc0010I After 99100 nodes, 12997 on tree, 407 best solution, best possible 122.01497 (47782.63 seconds)
Cbc0010I After 99200 nodes, 12998 on tree, 407 best solution, best possible 122.01497 (47924.59 seconds)
Cbc0010I After 99300 nodes, 12999 on tree, 407 best solution, best possible 122.01497 (48053.30 seconds)
Cbc0010I After 99400 nodes, 12999 on tree, 407 best solution, best possible 122.01497 (48192.08 seconds)
Cbc0010I After 99500 nodes, 12999 on tree, 407 best solution, best possible 122.01497 (48317.46 seconds)
Cbc0010I After 99600 nodes, 13002 on tree, 407 best solution, best possible 122.01497 (48411.69 seconds)
Cbc0010I After 99700 nodes, 12998 on tree, 407 best solution, best possible 122.01497 (48564.90 seconds)
Cbc0010I After 99800 nodes, 13000 on tree, 407 best solution, best possible 122.01497 (48669.31 seconds)
Cbc0010I After 99900 nodes, 13004 on tree, 407 best solution, best possible 122.01497 (48804.46 seconds)
Cbc0010I After 100000 nodes, 12996 on tree, 407 best solution, best possible 122.01497 (48913.71 seconds)
Cbc0010I After 100100 nodes, 13002 on tree, 407 best solution, best possible 122.01497 (49029.84 seconds)
Cbc0010I After 100200 nodes, 12997 on tree, 407 best solution, best possible 122.01497 (49131.88 seconds)
Cbc0010I After 100300 nodes, 13002 on tree, 407 best solution, best possible 122.01497 (49203.55 seconds)
Cbc0010I After 100400 nodes, 13003 on tree, 407 best solution, best possible 122.01497 (49316.84 seconds)
Cbc0010I After 100500 nodes, 13006 on tree, 407 best solution, best possible 122.01497 (49437.92 seconds)
Cbc0010I After 100600 nodes, 12997 on tree, 407 best solution, best possible 122.01497 (49589.17 seconds)
Cbc0010I After 100700 nodes, 13009 on tree, 407 best solution, best possible 122.01497 (49708.84 seconds)
Cbc0010I After 100800 nodes, 12998 on tree, 407 best solution, best possible 122.01497 (49808.58 seconds)
Cbc0010I After 100900 nodes, 13006 on tree, 407 best solution, best possible 122.01497 (49950.38 seconds)
Cbc0010I After 101000 nodes, 13003 on tree, 407 best solution, best possible 122.01497 (50071.52 seconds)
Cbc0010I After 101100 nodes, 12998 on tree, 407 best solution, best possible 122.01497 (50201.36 seconds)
Cbc0010I After 101200 nodes, 13000 on tree, 407 best solution, best possible 122.01497 (50311.79 seconds)
Cbc0010I After 101300 nodes, 13003 on tree, 407 best solution, best possible 122.01497 (50441.07 seconds)
Cbc0010I After 101400 nodes, 12997 on tree, 407 best solution, best possible 122.01497 (50557.04 seconds)
Cbc0010I After 101500 nodes, 12997 on tree, 407 best solution, best possible 122.01497 (50703.23 seconds)
Cbc0010I After 101600 nodes, 12996 on tree, 407 best solution, best possible 122.01497 (50817.78 seconds)
Cbc0010I After 101700 nodes, 12998 on tree, 407 best solution, best possible 122.01497 (50949.46 seconds)
Cbc0010I After 101800 nodes, 12994 on tree, 407 best solution, best possible 122.01497 (51106.06 seconds)
Cbc0010I After 101900 nodes, 12994 on tree, 407 best solution, best possible 122.01497 (51204.38 seconds)
Cbc0010I After 102000 nodes, 12999 on tree, 407 best solution, best possible 122.01497 (51328.83 seconds)
Cbc0010I After 102100 nodes, 13000 on tree, 407 best solution, best possible 122.01497 (51475.84 seconds)
Cbc0010I After 102200 nodes, 13001 on tree, 407 best solution, best possible 122.01497 (51575.67 seconds)
Cbc0010I After 102300 nodes, 13001 on tree, 407 best solution, best possible 122.01497 (51702.59 seconds)
Cbc0010I After 102400 nodes, 13000 on tree, 407 best solution, best possible 122.01497 (51793.30 seconds)
Cbc0010I After 102500 nodes, 12999 on tree, 407 best solution, best possible 122.01497 (51903.46 seconds)
Cbc0010I After 102600 nodes, 12998 on tree, 407 best solution, best possible 122.01497 (52018.64 seconds)
Cbc0010I After 102700 nodes, 12996 on tree, 407 best solution, best possible 122.01497 (52146.92 seconds)
Cbc0010I After 102800 nodes, 12992 on tree, 407 best solution, best possible 122.01497 (52272.10 seconds)
Cbc0010I After 102900 nodes, 12998 on tree, 407 best solution, best possible 122.01497 (52395.64 seconds)
Cbc0010I After 103000 nodes, 12990 on tree, 407 best solution, best possible 122.01497 (52525.27 seconds)
Cbc0010I After 103100 nodes, 13002 on tree, 407 best solution, best possible 122.01497 (52638.92 seconds)
Cbc0010I After 103200 nodes, 12996 on tree, 407 best solution, best possible 122.01497 (52729.87 seconds)
Cbc0010I After 103300 nodes, 12999 on tree, 407 best solution, best possible 122.01497 (52849.70 seconds)
Cbc0010I After 103400 nodes, 12996 on tree, 407 best solution, best possible 122.01497 (52979.91 seconds)
Cbc0010I After 103500 nodes, 12995 on tree, 407 best solution, best possible 122.01497 (53092.65 seconds)
Cbc0010I After 103600 nodes, 12996 on tree, 407 best solution, best possible 122.01497 (53196.51 seconds)
Cbc0010I After 103700 nodes, 12998 on tree, 407 best solution, best possible 122.01497 (53337.28 seconds)
Cbc0010I After 103800 nodes, 12996 on tree, 407 best solution, best possible 122.01497 (53455.03 seconds)
Cbc0010I After 103900 nodes, 13001 on tree, 407 best solution, best possible 122.01497 (53578.83 seconds)
Cbc0010I After 104000 nodes, 13000 on tree, 407 best solution, best possible 122.01497 (53702.19 seconds)
Cbc0010I After 104100 nodes, 12999 on tree, 407 best solution, best possible 122.01497 (53839.31 seconds)
Cbc0010I After 104200 nodes, 12993 on tree, 407 best solution, best possible 122.01497 (53975.68 seconds)
Cbc0010I After 104300 nodes, 12990 on tree, 407 best solution, best possible 122.01497 (54115.88 seconds)
Cbc0010I After 104400 nodes, 13007 on tree, 407 best solution, best possible 122.01497 (54196.00 seconds)
Cbc0010I After 104500 nodes, 12990 on tree, 407 best solution, best possible 122.01497 (54326.99 seconds)
Cbc0010I After 104600 nodes, 12987 on tree, 407 best solution, best possible 122.01497 (54471.98 seconds)
Cbc0010I After 104700 nodes, 13001 on tree, 407 best solution, best possible 122.01497 (54549.15 seconds)
Cbc0010I After 104800 nodes, 13001 on tree, 407 best solution, best possible 122.01497 (54673.03 seconds)
Cbc0010I After 104900 nodes, 12999 on tree, 407 best solution, best possible 122.01497 (54812.14 seconds)
Cbc0010I After 105000 nodes, 12999 on tree, 407 best solution, best possible 122.01497 (54961.01 seconds)
Cbc0010I After 105100 nodes, 12997 on tree, 407 best solution, best possible 122.01497 (55117.98 seconds)
Cbc0010I After 105200 nodes, 12992 on tree, 407 best solution, best possible 122.01497 (55266.95 seconds)
Cbc0010I After 105300 nodes, 12995 on tree, 407 best solution, best possible 122.01497 (55371.23 seconds)
Cbc0010I After 105400 nodes, 12995 on tree, 407 best solution, best possible 122.01497 (55474.64 seconds)
Cbc0010I After 105500 nodes, 13003 on tree, 407 best solution, best possible 122.01497 (55570.87 seconds)
Cbc0010I After 105600 nodes, 12992 on tree, 407 best solution, best possible 122.01497 (55653.57 seconds)
Cbc0010I After 105700 nodes, 12990 on tree, 407 best solution, best possible 122.01497 (55758.27 seconds)
Cbc0010I After 105800 nodes, 12994 on tree, 407 best solution, best possible 122.01497 (55865.97 seconds)
Cbc0010I After 105900 nodes, 12992 on tree, 407 best solution, best possible 122.01497 (55991.87 seconds)
Cbc0010I After 106000 nodes, 12995 on tree, 407 best solution, best possible 122.01497 (56131.04 seconds)
Cbc0010I After 106100 nodes, 12998 on tree, 407 best solution, best possible 122.01497 (56243.12 seconds)
Cbc0010I After 106200 nodes, 12994 on tree, 407 best solution, best possible 122.01497 (56367.79 seconds)
Cbc0010I After 106300 nodes, 12994 on tree, 407 best solution, best possible 122.01497 (56479.59 seconds)
Cbc0010I After 106400 nodes, 12989 on tree, 407 best solution, best possible 122.01497 (56579.68 seconds)
Cbc0010I After 106500 nodes, 12997 on tree, 407 best solution, best possible 122.01497 (56690.39 seconds)
Cbc0010I After 106600 nodes, 12993 on tree, 407 best solution, best possible 122.01497 (56797.94 seconds)
Cbc0010I After 106700 nodes, 12992 on tree, 407 best solution, best possible 122.01497 (56910.87 seconds)
Cbc0010I After 106800 nodes, 12991 on tree, 407 best solution, best possible 122.01497 (57005.57 seconds)
Cbc0010I After 106900 nodes, 12991 on tree, 407 best solution, best possible 122.01497 (57125.96 seconds)
Cbc0010I After 107000 nodes, 12994 on tree, 407 best solution, best possible 122.01497 (57234.61 seconds)
Cbc0010I After 107100 nodes, 12992 on tree, 407 best solution, best possible 122.01497 (57336.92 seconds)
Cbc0010I After 107200 nodes, 12995 on tree, 407 best solution, best possible 122.01497 (57459.18 seconds)
Cbc0010I After 107300 nodes, 12996 on tree, 407 best solution, best possible 122.01497 (57580.01 seconds)
Cbc0010I After 107400 nodes, 13002 on tree, 407 best solution, best possible 122.01497 (57679.36 seconds)
Cbc0010I After 107500 nodes, 12997 on tree, 407 best solution, best possible 122.01497 (57790.40 seconds)
Cbc0010I After 107600 nodes, 12996 on tree, 407 best solution, best possible 122.01497 (57884.82 seconds)
Cbc0010I After 107700 nodes, 12990 on tree, 407 best solution, best possible 122.01497 (58001.68 seconds)
Cbc0010I After 107800 nodes, 12998 on tree, 407 best solution, best possible 122.01497 (58126.37 seconds)
Cbc0010I After 107900 nodes, 13006 on tree, 407 best solution, best possible 122.01497 (58254.50 seconds)
Cbc0038I Full problem 20945 rows 37129 columns, reduced to 5305 rows 6548 columns
Cbc0010I After 108000 nodes, 13003 on tree, 407 best solution, best possible 122.01497 (58412.98 seconds)
Cbc0010I After 108100 nodes, 13000 on tree, 407 best solution, best possible 122.01497 (58556.61 seconds)
Cbc0010I After 108200 nodes, 12994 on tree, 407 best solution, best possible 122.01497 (58735.56 seconds)
Cbc0010I After 108300 nodes, 12997 on tree, 407 best solution, best possible 122.01497 (58898.22 seconds)
Cbc0010I After 108400 nodes, 12998 on tree, 407 best solution, best possible 122.01497 (59024.32 seconds)
Cbc0010I After 108500 nodes, 12997 on tree, 407 best solution, best possible 122.01497 (59161.15 seconds)
Cbc0010I After 108600 nodes, 13010 on tree, 407 best solution, best possible 122.01497 (59317.04 seconds)
Cbc0010I After 108700 nodes, 13005 on tree, 407 best solution, best possible 122.01497 (59448.81 seconds)
Cbc0010I After 108800 nodes, 12995 on tree, 407 best solution, best possible 122.01497 (59579.84 seconds)
Cbc0010I After 108900 nodes, 13003 on tree, 407 best solution, best possible 122.01497 (59721.91 seconds)
Cbc0010I After 109000 nodes, 12994 on tree, 407 best solution, best possible 122.01497 (59858.63 seconds)
Cbc0010I After 109100 nodes, 13005 on tree, 407 best solution, best possible 122.01497 (60009.56 seconds)
Cbc0010I After 109200 nodes, 12996 on tree, 407 best solution, best possible 122.01497 (60158.73 seconds)
Cbc0010I After 109300 nodes, 12998 on tree, 407 best solution, best possible 122.01497 (60268.43 seconds)
Cbc0010I After 109400 nodes, 12994 on tree, 407 best solution, best possible 122.01497 (60403.55 seconds)
Cbc0010I After 109500 nodes, 12994 on tree, 407 best solution, best possible 122.01497 (60541.64 seconds)
Cbc0010I After 109600 nodes, 12994 on tree, 407 best solution, best possible 122.01497 (60680.10 seconds)
Cbc0010I After 109700 nodes, 12997 on tree, 407 best solution, best possible 122.01497 (60799.00 seconds)
Cbc0010I After 109800 nodes, 12989 on tree, 407 best solution, best possible 122.01497 (60930.86 seconds)
Cbc0010I After 109900 nodes, 12993 on tree, 407 best solution, best possible 122.01497 (61038.46 seconds)
Cbc0010I After 110000 nodes, 12990 on tree, 407 best solution, best possible 122.01497 (61152.00 seconds)
Cbc0010I After 110100 nodes, 12996 on tree, 407 best solution, best possible 122.01497 (61273.88 seconds)
Cbc0010I After 110200 nodes, 12993 on tree, 407 best solution, best possible 122.01497 (61417.49 seconds)
Cbc0010I After 110300 nodes, 12991 on tree, 407 best solution, best possible 122.01497 (61532.22 seconds)
Cbc0010I After 110400 nodes, 13000 on tree, 407 best solution, best possible 122.01497 (61631.32 seconds)
Cbc0010I After 110500 nodes, 12991 on tree, 407 best solution, best possible 122.01497 (61676.44 seconds)
Cbc0010I After 110600 nodes, 12995 on tree, 407 best solution, best possible 122.01497 (61719.15 seconds)
Cbc0010I After 110700 nodes, 12995 on tree, 407 best solution, best possible 122.01497 (61753.48 seconds)
Cbc0010I After 110800 nodes, 12992 on tree, 407 best solution, best possible 122.01497 (61786.58 seconds)
Cbc0010I After 110900 nodes, 12989 on tree, 407 best solution, best possible 122.01497 (61817.82 seconds)
Cbc0010I After 111000 nodes, 12995 on tree, 407 best solution, best possible 122.01497 (61850.84 seconds)
Cbc0010I After 111100 nodes, 12990 on tree, 407 best solution, best possible 122.01497 (61883.59 seconds)
Cbc0010I After 111200 nodes, 12985 on tree, 407 best solution, best possible 122.01497 (61954.61 seconds)
Cbc0010I After 111300 nodes, 12984 on tree, 407 best solution, best possible 122.01497 (62050.11 seconds)
Cbc0010I After 111400 nodes, 12983 on tree, 407 best solution, best possible 122.01497 (62139.89 seconds)
Cbc0010I After 111500 nodes, 12989 on tree, 407 best solution, best possible 122.01497 (62185.34 seconds)
Cbc0010I After 111600 nodes, 12990 on tree, 407 best solution, best possible 122.01497 (62272.98 seconds)
Cbc0010I After 111700 nodes, 12982 on tree, 407 best solution, best possible 122.01497 (62344.38 seconds)
Cbc0010I After 111800 nodes, 12982 on tree, 407 best solution, best possible 122.01497 (62377.07 seconds)
Cbc0010I After 111900 nodes, 12983 on tree, 407 best solution, best possible 122.01497 (62426.87 seconds)
Cbc0010I After 112000 nodes, 12978 on tree, 407 best solution, best possible 122.01497 (62517.36 seconds)
Cbc0010I After 112100 nodes, 12976 on tree, 407 best solution, best possible 122.01497 (62594.37 seconds)
Cbc0010I After 112200 nodes, 12976 on tree, 407 best solution, best possible 122.01497 (62662.27 seconds)
Cbc0010I After 112300 nodes, 12977 on tree, 407 best solution, best possible 122.01497 (62746.44 seconds)
Cbc0010I After 112400 nodes, 12977 on tree, 407 best solution, best possible 122.01497 (62820.96 seconds)
Cbc0010I After 112500 nodes, 12976 on tree, 407 best solution, best possible 122.01497 (62867.28 seconds)
Cbc0010I After 112600 nodes, 12977 on tree, 407 best solution, best possible 122.01497 (62929.80 seconds)
Cbc0010I After 112700 nodes, 12973 on tree, 407 best solution, best possible 122.01497 (62989.14 seconds)
Cbc0010I After 112800 nodes, 12979 on tree, 407 best solution, best possible 122.01497 (63039.79 seconds)
Cbc0010I After 112900 nodes, 12970 on tree, 407 best solution, best possible 122.01497 (63092.39 seconds)
Cbc0010I After 113000 nodes, 12969 on tree, 407 best solution, best possible 122.01497 (63160.18 seconds)
Cbc0010I After 113100 nodes, 12967 on tree, 407 best solution, best possible 122.01497 (63245.96 seconds)
Cbc0010I After 113200 nodes, 12967 on tree, 407 best solution, best possible 122.01497 (63312.14 seconds)
Cbc0010I After 113300 nodes, 12961 on tree, 407 best solution, best possible 122.01497 (63355.69 seconds)
Cbc0010I After 113400 nodes, 12966 on tree, 407 best solution, best possible 122.01497 (63400.29 seconds)
Cbc0010I After 113500 nodes, 12964 on tree, 407 best solution, best possible 122.01497 (63446.49 seconds)
Cbc0010I After 113600 nodes, 12963 on tree, 407 best solution, best possible 122.01497 (63518.84 seconds)
Cbc0010I After 113700 nodes, 12965 on tree, 407 best solution, best possible 122.01497 (63567.95 seconds)
Cbc0010I After 113800 nodes, 12962 on tree, 407 best solution, best possible 122.01497 (63608.10 seconds)
Cbc0010I After 113900 nodes, 12961 on tree, 407 best solution, best possible 122.01497 (63633.56 seconds)
Cbc0010I After 114000 nodes, 12960 on tree, 407 best solution, best possible 122.01497 (63675.42 seconds)
Cbc0010I After 114100 nodes, 12964 on tree, 407 best solution, best possible 122.01497 (63728.24 seconds)
Cbc0010I After 114200 nodes, 12964 on tree, 407 best solution, best possible 122.01497 (63785.16 seconds)
Cbc0010I After 114300 nodes, 12967 on tree, 407 best solution, best possible 122.01497 (63873.78 seconds)
Cbc0010I After 114400 nodes, 12966 on tree, 407 best solution, best possible 122.01497 (63971.61 seconds)
Cbc0010I After 114500 nodes, 12961 on tree, 407 best solution, best possible 122.01497 (64083.70 seconds)
Cbc0010I After 114600 nodes, 12966 on tree, 407 best solution, best possible 122.01497 (64162.36 seconds)
Cbc0010I After 114700 nodes, 12963 on tree, 407 best solution, best possible 122.01497 (64266.40 seconds)
Cbc0010I After 114800 nodes, 12963 on tree, 407 best solution, best possible 122.01497 (64345.19 seconds)
Cbc0010I After 114900 nodes, 12963 on tree, 407 best solution, best possible 122.01497 (64434.44 seconds)
Cbc0010I After 115000 nodes, 12965 on tree, 407 best solution, best possible 122.01497 (64513.63 seconds)
Cbc0010I After 115100 nodes, 12966 on tree, 407 best solution, best possible 122.01497 (64609.98 seconds)
Cbc0010I After 115200 nodes, 12965 on tree, 407 best solution, best possible 122.01497 (64705.06 seconds)
Cbc0010I After 115300 nodes, 12961 on tree, 407 best solution, best possible 122.01497 (64809.91 seconds)
Cbc0010I After 115400 nodes, 12964 on tree, 407 best solution, best possible 122.01497 (64861.80 seconds)
Cbc0010I After 115500 nodes, 12961 on tree, 407 best solution, best possible 122.01497 (64926.64 seconds)
Cbc0010I After 115600 nodes, 12965 on tree, 407 best solution, best possible 122.01497 (65002.06 seconds)
Cbc0010I After 115700 nodes, 12958 on tree, 407 best solution, best possible 122.01497 (65056.07 seconds)
Cbc0010I After 115800 nodes, 12957 on tree, 407 best solution, best possible 122.01497 (65088.42 seconds)
Cbc0010I After 115900 nodes, 12955 on tree, 407 best solution, best possible 122.01497 (65134.79 seconds)
Cbc0010I After 116000 nodes, 12957 on tree, 407 best solution, best possible 122.01497 (65183.43 seconds)
Cbc0010I After 116100 nodes, 12963 on tree, 407 best solution, best possible 122.01497 (65233.92 seconds)
Cbc0010I After 116200 nodes, 12956 on tree, 407 best solution, best possible 122.01497 (65288.13 seconds)
Cbc0010I After 116300 nodes, 12958 on tree, 407 best solution, best possible 122.01497 (65332.87 seconds)
Cbc0010I After 116400 nodes, 12956 on tree, 407 best solution, best possible 122.01497 (65395.64 seconds)
Cbc0010I After 116500 nodes, 12953 on tree, 407 best solution, best possible 122.01497 (65442.05 seconds)
Cbc0010I After 116600 nodes, 12955 on tree, 407 best solution, best possible 122.01497 (65492.69 seconds)
Cbc0010I After 116700 nodes, 12957 on tree, 407 best solution, best possible 122.01497 (65544.13 seconds)
Cbc0010I After 116800 nodes, 12953 on tree, 407 best solution, best possible 122.01497 (65596.84 seconds)
Cbc0010I After 116900 nodes, 12953 on tree, 407 best solution, best possible 122.01497 (65616.49 seconds)
Cbc0010I After 117000 nodes, 12956 on tree, 407 best solution, best possible 122.01497 (65677.93 seconds)
Cbc0010I After 117100 nodes, 12962 on tree, 407 best solution, best possible 122.01497 (65707.81 seconds)
Cbc0010I After 117200 nodes, 12957 on tree, 407 best solution, best possible 122.01497 (65724.61 seconds)
Cbc0010I After 117300 nodes, 12954 on tree, 407 best solution, best possible 122.01497 (65752.38 seconds)
Cbc0010I After 117400 nodes, 12954 on tree, 407 best solution, best possible 122.01497 (65787.80 seconds)
Cbc0010I After 117500 nodes, 12953 on tree, 407 best solution, best possible 122.01497 (65818.14 seconds)
Cbc0010I After 117600 nodes, 12948 on tree, 407 best solution, best possible 122.01497 (65852.36 seconds)
Cbc0010I After 117700 nodes, 12946 on tree, 407 best solution, best possible 122.01497 (65887.39 seconds)
Cbc0010I After 117800 nodes, 12953 on tree, 407 best solution, best possible 122.01497 (65941.14 seconds)
Cbc0010I After 117900 nodes, 12951 on tree, 407 best solution, best possible 122.01497 (65968.84 seconds)
Cbc0010I After 118000 nodes, 12957 on tree, 407 best solution, best possible 122.01497 (66000.93 seconds)
Cbc0010I After 118100 nodes, 12949 on tree, 407 best solution, best possible 122.01497 (66032.08 seconds)
Cbc0010I After 118200 nodes, 12946 on tree, 407 best solution, best possible 122.01497 (66070.08 seconds)
Cbc0010I After 118300 nodes, 12940 on tree, 407 best solution, best possible 122.01497 (66106.77 seconds)
Cbc0010I After 118400 nodes, 12952 on tree, 407 best solution, best possible 122.01497 (66177.70 seconds)
Cbc0010I After 118500 nodes, 12950 on tree, 407 best solution, best possible 122.01497 (66242.91 seconds)
Cbc0010I After 118600 nodes, 12949 on tree, 407 best solution, best possible 122.01497 (66310.72 seconds)
Cbc0010I After 118700 nodes, 12950 on tree, 407 best solution, best possible 122.01497 (66364.75 seconds)
Cbc0010I After 118800 nodes, 12947 on tree, 407 best solution, best possible 122.01497 (66443.27 seconds)
Cbc0010I After 118900 nodes, 12947 on tree, 407 best solution, best possible 122.01497 (66513.45 seconds)
Cbc0010I After 119000 nodes, 12947 on tree, 407 best solution, best possible 122.01497 (66571.73 seconds)
Cbc0010I After 119100 nodes, 12940 on tree, 407 best solution, best possible 122.01497 (66649.12 seconds)
Cbc0010I After 119200 nodes, 12941 on tree, 407 best solution, best possible 122.01497 (66723.19 seconds)
Cbc0010I After 119300 nodes, 12942 on tree, 407 best solution, best possible 122.01497 (66785.29 seconds)
Cbc0010I After 119400 nodes, 12942 on tree, 407 best solution, best possible 122.01497 (66836.34 seconds)
Cbc0010I After 119500 nodes, 12946 on tree, 407 best solution, best possible 122.01497 (66869.82 seconds)
Cbc0010I After 119600 nodes, 12942 on tree, 407 best solution, best possible 122.01497 (66910.52 seconds)
Cbc0010I After 119700 nodes, 12941 on tree, 407 best solution, best possible 122.01497 (66945.65 seconds)
Cbc0010I After 119800 nodes, 12938 on tree, 407 best solution, best possible 122.01497 (66970.84 seconds)
Cbc0010I After 119900 nodes, 12941 on tree, 407 best solution, best possible 122.01497 (67032.54 seconds)
Cbc0010I After 120000 nodes, 12942 on tree, 407 best solution, best possible 122.01497 (67105.95 seconds)
Cbc0010I After 120100 nodes, 12941 on tree, 407 best solution, best possible 122.01497 (67203.33 seconds)
Cbc0010I After 120200 nodes, 12942 on tree, 407 best solution, best possible 122.01497 (67289.11 seconds)
Cbc0010I After 120300 nodes, 12940 on tree, 407 best solution, best possible 122.01497 (67398.89 seconds)
Cbc0010I After 120400 nodes, 12941 on tree, 407 best solution, best possible 122.01497 (67493.33 seconds)
Cbc0010I After 120500 nodes, 12941 on tree, 407 best solution, best possible 122.01497 (67603.86 seconds)
Cbc0010I After 120600 nodes, 12938 on tree, 407 best solution, best possible 122.01497 (67681.45 seconds)
Cbc0010I After 120700 nodes, 12936 on tree, 407 best solution, best possible 122.01497 (67729.89 seconds)
Cbc0010I After 120800 nodes, 12930 on tree, 407 best solution, best possible 122.01497 (67779.16 seconds)
Cbc0010I After 120900 nodes, 12936 on tree, 407 best solution, best possible 122.01497 (67830.09 seconds)
Cbc0010I After 121000 nodes, 12935 on tree, 407 best solution, best possible 122.01497 (67910.87 seconds)
Cbc0010I After 121100 nodes, 12947 on tree, 407 best solution, best possible 122.01497 (68009.29 seconds)
Cbc0010I After 121200 nodes, 12930 on tree, 407 best solution, best possible 122.01497 (68077.84 seconds)
Cbc0010I After 121300 nodes, 12937 on tree, 407 best solution, best possible 122.01497 (68158.12 seconds)
Cbc0010I After 121400 nodes, 12939 on tree, 407 best solution, best possible 122.01497 (68238.04 seconds)
Cbc0010I After 121500 nodes, 12937 on tree, 407 best solution, best possible 122.01497 (68305.52 seconds)
Cbc0010I After 121600 nodes, 12931 on tree, 407 best solution, best possible 122.01497 (68372.04 seconds)
Cbc0010I After 121700 nodes, 12936 on tree, 407 best solution, best possible 122.01497 (68452.56 seconds)
Cbc0010I After 121800 nodes, 12930 on tree, 407 best solution, best possible 122.01497 (68532.88 seconds)
Cbc0010I After 121900 nodes, 12932 on tree, 407 best solution, best possible 122.01497 (68633.56 seconds)
Cbc0010I After 122000 nodes, 12931 on tree, 407 best solution, best possible 122.01497 (68679.01 seconds)
Cbc0010I After 122100 nodes, 12929 on tree, 407 best solution, best possible 122.01497 (68724.82 seconds)
Cbc0010I After 122200 nodes, 12927 on tree, 407 best solution, best possible 122.01497 (68794.59 seconds)
Cbc0010I After 122300 nodes, 12930 on tree, 407 best solution, best possible 122.01497 (68871.96 seconds)
Cbc0010I After 122400 nodes, 12929 on tree, 407 best solution, best possible 122.01497 (68910.11 seconds)
Cbc0010I After 122500 nodes, 12927 on tree, 407 best solution, best possible 122.01497 (68952.24 seconds)
Cbc0010I After 122600 nodes, 12932 on tree, 407 best solution, best possible 122.01497 (69003.53 seconds)
Cbc0010I After 122700 nodes, 12936 on tree, 407 best solution, best possible 122.01497 (69061.16 seconds)
Cbc0010I After 122800 nodes, 12928 on tree, 407 best solution, best possible 122.01497 (69139.76 seconds)
Cbc0010I After 122900 nodes, 12935 on tree, 407 best solution, best possible 122.01497 (69193.38 seconds)
Cbc0010I After 123000 nodes, 12925 on tree, 407 best solution, best possible 122.01497 (69254.43 seconds)
Cbc0010I After 123100 nodes, 12926 on tree, 407 best solution, best possible 122.01497 (69317.46 seconds)
Cbc0010I After 123200 nodes, 12930 on tree, 407 best solution, best possible 122.01497 (69408.91 seconds)
Cbc0010I After 123300 nodes, 12924 on tree, 407 best solution, best possible 122.01497 (69508.53 seconds)
Cbc0010I After 123400 nodes, 12927 on tree, 407 best solution, best possible 122.01497 (69576.11 seconds)
Cbc0010I After 123500 nodes, 12932 on tree, 407 best solution, best possible 122.01497 (69654.06 seconds)
Cbc0010I After 123600 nodes, 12924 on tree, 407 best solution, best possible 122.01497 (69680.82 seconds)
Cbc0010I After 123700 nodes, 12928 on tree, 407 best solution, best possible 122.01497 (69725.43 seconds)
Cbc0010I After 123800 nodes, 12921 on tree, 407 best solution, best possible 122.01497 (69782.80 seconds)
Cbc0010I After 123900 nodes, 12920 on tree, 407 best solution, best possible 122.01497 (69850.75 seconds)
Cbc0010I After 124000 nodes, 12925 on tree, 407 best solution, best possible 122.01497 (69876.79 seconds)
Cbc0010I After 124100 nodes, 12924 on tree, 407 best solution, best possible 122.01497 (69945.43 seconds)
Cbc0010I After 124200 nodes, 12919 on tree, 407 best solution, best possible 122.01497 (70004.92 seconds)
Cbc0010I After 124300 nodes, 12922 on tree, 407 best solution, best possible 122.01497 (70055.64 seconds)
Cbc0010I After 124400 nodes, 12923 on tree, 407 best solution, best possible 122.01497 (70083.56 seconds)
Cbc0010I After 124500 nodes, 12922 on tree, 407 best solution, best possible 122.01497 (70117.80 seconds)
Cbc0010I After 124600 nodes, 12920 on tree, 407 best solution, best possible 122.01497 (70146.56 seconds)
Cbc0010I After 124700 nodes, 12918 on tree, 407 best solution, best possible 122.01497 (70175.06 seconds)
Cbc0010I After 124800 nodes, 12930 on tree, 407 best solution, best possible 122.01497 (70256.98 seconds)
Cbc0010I After 124900 nodes, 12926 on tree, 407 best solution, best possible 122.01497 (70353.62 seconds)
Cbc0010I After 125000 nodes, 12919 on tree, 407 best solution, best possible 122.01497 (70414.64 seconds)
Cbc0010I After 125100 nodes, 12925 on tree, 407 best solution, best possible 122.01497 (70476.34 seconds)
Cbc0010I After 125200 nodes, 12921 on tree, 407 best solution, best possible 122.01497 (70590.86 seconds)
Cbc0010I After 125300 nodes, 12916 on tree, 407 best solution, best possible 122.01497 (70703.30 seconds)
Cbc0010I After 125400 nodes, 12914 on tree, 407 best solution, best possible 122.01497 (70775.99 seconds)
Cbc0010I After 125500 nodes, 12912 on tree, 407 best solution, best possible 122.01497 (70818.68 seconds)
Cbc0010I After 125600 nodes, 12913 on tree, 407 best solution, best possible 122.01497 (70847.94 seconds)
